6202 6211 6220 6229
# tracer: nop
#
# entries-in-buffer/entries-written: 23674/23674   #P:8
#
#                              _-----=> irqs-off
#                             / _----=> need-resched
#                            | / _---=> hardirq/softirq
#                            || / _--=> preempt-depth
#                            ||| /     delay
#           TASK-PID   CPU#  ||||    TIMESTAMP  FUNCTION
#              | |       |   ||||       |         |
          uptime-8653  [000] d.s. 79829.438686: sched_wakeup: comm=rcu_sched pid=7 prio=120 success=1 target_cpu=001
          uptime-8653  [000] d... 79829.439103: sched_wakeup: comm=cut pid=8654 prio=120 success=1 target_cpu=003
          uptime-8653  [000] .... 79829.439404: sched_process_exit: comm=uptime pid=8653 prio=120
          uptime-8653  [000] d... 79829.439431: sched_wakeup: comm=sh pid=8650 prio=120 success=1 target_cpu=005
          uptime-8653  [000] d... 79829.439433: sched_switch: prev_comm=uptime prev_pid=8653 prev_prio=120 prev_state=x ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [000] d... 79829.444717: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=rcuos/7 next_pid=15 next_prio=120
         rcuos/7-15    [000] d... 79829.444721: sched_switch: prev_comm=rcuos/7 prev_pid=15 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [000] d... 79829.453710: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=rcuos/0 next_pid=8 next_prio=120
         rcuos/0-8     [000] d... 79829.453714: sched_wakeup: comm=rcuos/1 pid=9 prio=120 success=1 target_cpu=003
         rcuos/0-8     [000] d... 79829.453726: sched_switch: prev_comm=rcuos/0 prev_pid=8 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [000] d... 79829.459702: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=rcu_sched next_pid=7 next_prio=120
       rcu_sched-7     [000] d... 79829.459707: sched_wakeup: comm=rcuos/2 pid=10 prio=120 success=1 target_cpu=003
       rcu_sched-7     [000] d... 79829.459710: sched_switch: prev_comm=rcu_sched prev_pid=7 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [000] dNs. 79829.462699: sched_wakeup: comm=kworker/0:2 pid=6725 prio=120 success=1 target_cpu=000
          <idle>-0     [000] dNs. 79829.462701: sched_wakeup: comm=rcu_sched pid=7 prio=120 success=1 target_cpu=001
          <idle>-0     [000] d... 79829.462708: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=kworker/0:2 next_pid=6725 next_prio=120
     kworker/0:2-6725  [000] d... 79829.462713: sched_switch: prev_comm=kworker/0:2 prev_pid=6725 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [000] d... 79829.465713: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=rcuos/0 next_pid=8 next_prio=120
         rcuos/0-8     [000] d... 79829.465716: sched_wakeup: comm=rcuos/1 pid=9 prio=120 success=1 target_cpu=001
         rcuos/0-8     [000] d... 79829.465718: sched_switch: prev_comm=rcuos/0 prev_pid=8 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [000] d... 79829.477711: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=rcu_sched next_pid=7 next_prio=120
       rcu_sched-7     [000] d... 79829.477715: sched_wakeup: comm=rcuos/4 pid=12 prio=120 success=1 target_cpu=003
       rcu_sched-7     [000] d... 79829.477717: sched_switch: prev_comm=rcu_sched prev_pid=7 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [000] dNh. 79830.000701: sched_wakeup: comm=chrome pid=21318 prio=120 success=1 target_cpu=000
          <idle>-0     [000] d... 79830.000704: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=chrome next_pid=21318 next_prio=120
          chrome-21318 [000] .... 79830.000709: sys_futex -> 0xffffffffffffff92
          chrome-21318 [000] .... 79830.000713: sys_futex(uaddr: 7fff52ca4ae8, op: 81, val: 1, utime: 1f6c1ca, uaddr2: 0, val3: 12bf9316e4acf7)
          chrome-21318 [000] .... 79830.000714: sys_futex -> 0x0
          chrome-21318 [000] .... 79830.000783: sys_futex(uaddr: 7fff52ca4b14, op: 89, val: 1, utime: 7fff52ca4a90, uaddr2: 7fff52ca4ae8, val3: ffffffff)
          chrome-21318 [000] d... 79830.000788: sched_switch: prev_comm=chrome prev_pid=21318 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [000] dNh. 79830.100893: sched_wakeup: comm=chrome pid=21318 prio=120 success=1 target_cpu=000
          <idle>-0     [000] d... 79830.100897: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=chrome next_pid=21318 next_prio=120
          chrome-21318 [000] .... 79830.100898: sys_futex -> 0xffffffffffffff92
          chrome-21318 [000] .... 79830.100900: sys_futex(uaddr: 7fff52ca4ae8, op: 81, val: 1, utime: 1f6c1da, uaddr2: 0, val3: 18b5796ca7d65c)
          chrome-21318 [000] .... 79830.100900: sys_futex -> 0x0
          chrome-21318 [000] d.s. 79830.101087: sched_wakeup: comm=kworker/0:2 pid=6725 prio=120 success=1 target_cpu=000
          chrome-21318 [000] d... 79830.101218: sched_wakeup: comm=Chrome_ChildIOT pid=21321 prio=120 success=1 target_cpu=001
          chrome-21318 [000] .... 79830.101248: sys_futex(uaddr: 7fff52ca4b14, op: 89, val: 1, utime: 7fff52ca4a90, uaddr2: 7fff52ca4ae8, val3: ffffffff)
          chrome-21318 [000] d... 79830.101253: sched_switch: prev_comm=chrome prev_pid=21318 prev_prio=120 prev_state=S ==> next_comm=kworker/0:2 next_pid=6725 next_prio=120
     kworker/0:2-6725  [000] d... 79830.101259: sched_switch: prev_comm=kworker/0:2 prev_pid=6725 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [000] d... 79830.101503: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=chrome next_pid=21318 next_prio=120
          chrome-21318 [000] .... 79830.101505: sys_futex -> 0x0
          chrome-21318 [000] .... 79830.101506: sys_futex(uaddr: 7fff52ca4ae8, op: 81, val: 1, utime: 1f6c1da, uaddr2: 0, val3: 18b5796ca7d65c)
          chrome-21318 [000] .... 79830.101507: sys_futex -> 0x0
          chrome-21318 [000] .... 79830.103059: sys_futex(uaddr: 7fff52ca4b14, op: 89, val: 1, utime: 7fff52ca4a90, uaddr2: 7fff52ca4ae8, val3: ffffffff)
          chrome-21318 [000] d... 79830.103064: sched_switch: prev_comm=chrome prev_pid=21318 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [000] d... 79830.232975: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=rcu_sched next_pid=7 next_prio=120
       rcu_sched-7     [000] d... 79830.232979: sched_switch: prev_comm=rcu_sched prev_pid=7 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [000] dNs. 79830.235165: sched_wakeup: comm=kworker/0:2 pid=6725 prio=120 success=1 target_cpu=000
          <idle>-0     [000] dNs. 79830.235168: sched_wakeup: comm=rcu_sched pid=7 prio=120 success=1 target_cpu=001
          <idle>-0     [000] d... 79830.235175: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=kworker/0:2 next_pid=6725 next_prio=120
     kworker/0:2-6725  [000] d... 79830.235181: sched_switch: prev_comm=kworker/0:2 prev_pid=6725 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [000] dNh. 79830.327183: sched_wakeup: comm=3on6 pid=6229 prio=120 success=1 target_cpu=000
          <idle>-0     [000] d... 79830.327187: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=3on6 next_pid=6229 next_prio=120
            3on6-6229  [000] .... 79830.327189: sys_nanosleep -> 0x0
            3on6-6229  [000] d... 79830.327199: sched_wakeup: comm=kworker/0:2 pid=6725 prio=120 success=1 target_cpu=000
            3on6-6229  [000] .... 79830.327209: sys_nanosleep(rqtp: 7f5fa8582d40, rmtp: 7f5fa8582d40)
            3on6-6229  [000] d... 79830.327211: sched_switch: prev_comm=3on6 prev_pid=6229 prev_prio=120 prev_state=S ==> next_comm=kworker/0:2 next_pid=6725 next_prio=120
     kworker/0:2-6725  [000] d... 79830.327224: sched_wakeup: comm=tmux pid=2397 prio=120 success=1 target_cpu=002
     kworker/0:2-6725  [000] d... 79830.327232: sched_switch: prev_comm=kworker/0:2 prev_pid=6725 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [000] d... 79830.435639: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=rcuos/0 next_pid=8 next_prio=120
         rcuos/0-8     [000] d... 79830.435644: sched_switch: prev_comm=rcuos/0 prev_pid=8 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [000] d... 79830.438595: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=sh next_pid=8662 next_prio=120
              sh-8662  [000] dN.. 79830.438851: sched_wakeup: comm=migration/0 pid=25 prio=0 success=1 target_cpu=000
              sh-8662  [000] d... 79830.438853: sched_switch: prev_comm=sh prev_pid=8662 prev_prio=120 prev_state=R ==> next_comm=migration/0 next_pid=25 next_prio=0
           <...>-25    [000] d... 79830.438864: sched_switch: prev_comm=migration/0 prev_pid=25 prev_prio=0 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [000] d... 79830.439015: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=sh next_pid=8663 next_prio=120
             cut-8663  [000] dNs. 79830.439289: sched_wakeup: comm=kworker/0:2 pid=6725 prio=120 success=1 target_cpu=000
             cut-8663  [000] d... 79830.439296: sched_switch: prev_comm=cut prev_pid=8663 prev_prio=120 prev_state=R ==> next_comm=kworker/0:2 next_pid=6725 next_prio=120
     kworker/0:2-6725  [000] d... 79830.439306: sched_switch: prev_comm=kworker/0:2 prev_pid=6725 prev_prio=120 prev_state=S ==> next_comm=cut next_pid=8663 next_prio=120
             cut-8663  [000] d... 79830.439713: sched_switch: prev_comm=cut prev_pid=8663 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [000] d... 79830.440297: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=rcu_sched next_pid=7 next_prio=120
       rcu_sched-7     [000] d... 79830.440303: sched_wakeup: comm=rcuos/2 pid=10 prio=120 success=1 target_cpu=003
       rcu_sched-7     [000] d... 79830.440311: sched_switch: prev_comm=rcu_sched prev_pid=7 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [000] dNs. 79830.443292: sched_wakeup: comm=kworker/0:2 pid=6725 prio=120 success=1 target_cpu=000
          <idle>-0     [000] dNs. 79830.443295: sched_wakeup: comm=rcu_sched pid=7 prio=120 success=1 target_cpu=001
          <idle>-0     [000] d... 79830.443299: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=kworker/0:2 next_pid=6725 next_prio=120
     kworker/0:2-6725  [000] d... 79830.443307: sched_switch: prev_comm=kworker/0:2 prev_pid=6725 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [000] d... 79830.446312: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=rcuos/0 next_pid=8 next_prio=120
         rcuos/0-8     [000] d... 79830.446315: sched_wakeup: comm=rcuos/1 pid=9 prio=120 success=1 target_cpu=001
         rcuos/0-8     [000] d... 79830.446317: sched_switch: prev_comm=rcuos/0 prev_pid=8 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [000] d... 79830.458302: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=rcu_sched next_pid=7 next_prio=120
       rcu_sched-7     [000] d... 79830.458306: sched_wakeup: comm=rcuos/6 pid=14 prio=120 success=1 target_cpu=005
       rcu_sched-7     [000] d... 79830.458308: sched_wakeup: comm=rcuos/0 pid=8 prio=120 success=1 target_cpu=001
       rcu_sched-7     [000] d... 79830.458309: sched_wakeup: comm=rcuos/4 pid=12 prio=120 success=1 target_cpu=003
       rcu_sched-7     [000] d... 79830.458311: sched_switch: prev_comm=rcu_sched prev_pid=7 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [000] d... 79830.458321: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=rcuos/5 next_pid=13 next_prio=120
         rcuos/5-13    [000] d... 79830.458327: sched_switch: prev_comm=rcuos/5 prev_pid=13 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [000] d... 79830.464323: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=rcuos/5 next_pid=13 next_prio=120
         rcuos/5-13    [000] d... 79830.464325: sched_switch: prev_comm=rcuos/5 prev_pid=13 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [000] d... 79830.473311: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=rcu_sched next_pid=7 next_prio=120
       rcu_sched-7     [000] d... 79830.473314: sched_switch: prev_comm=rcu_sched prev_pid=7 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [000] dNs. 79830.476308: sched_wakeup: comm=kworker/0:2 pid=6725 prio=120 success=1 target_cpu=000
          <idle>-0     [000] dNs. 79830.476311: sched_wakeup: comm=rcu_sched pid=7 prio=120 success=1 target_cpu=001
          <idle>-0     [000] d... 79830.476317: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=kworker/0:2 next_pid=6725 next_prio=120
     kworker/0:2-6725  [000] d... 79830.476321: sched_switch: prev_comm=kworker/0:2 prev_pid=6725 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [000] d... 79830.476326: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=rcuos/5 next_pid=13 next_prio=120
         rcuos/5-13    [000] d... 79830.476331: sched_switch: prev_comm=rcuos/5 prev_pid=13 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [000] dNh. 79830.703661: sched_wakeup: comm=chrome pid=21318 prio=120 success=1 target_cpu=000
          <idle>-0     [000] d... 79830.703665: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=chrome next_pid=21318 next_prio=120
          chrome-21318 [000] .... 79830.703669: sys_futex -> 0xffffffffffffff92
          chrome-21318 [000] .... 79830.703672: sys_futex(uaddr: 7fff52ca4ae8, op: 81, val: 1, utime: 1f6c280, uaddr2: 0, val3: fc9a0c311fc7)
          chrome-21318 [000] .... 79830.703673: sys_futex -> 0x0
          chrome-21318 [000] d... 79830.703727: sched_wakeup: comm=Chrome_ChildIOT pid=21321 prio=120 success=1 target_cpu=001
          chrome-21318 [000] .... 79830.703754: sys_futex(uaddr: 7fff52ca4b14, op: 89, val: 1, utime: 7fff52ca4a90, uaddr2: 7fff52ca4ae8, val3: ffffffff)
          chrome-21318 [000] d... 79830.703758: sched_switch: prev_comm=chrome prev_pid=21318 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [000] d... 79830.709784: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=chrome next_pid=21318 next_prio=120
          chrome-21318 [000] .... 79830.709785: sys_futex -> 0x0
          chrome-21318 [000] .... 79830.709786: sys_futex(uaddr: 7fff52ca4ae8, op: 81, val: 1, utime: 1f6c282, uaddr2: 0, val3: 15827dde135c7)
          chrome-21318 [000] .... 79830.709787: sys_futex -> 0x0
          chrome-21318 [000] .... 79830.709884: sys_futex(uaddr: 7fff52ca4b14, op: 89, val: 1, utime: 7fff52ca4a90, uaddr2: 7fff52ca4ae8, val3: ffffffff)
          chrome-21318 [000] d... 79830.709889: sched_switch: prev_comm=chrome prev_pid=21318 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [000] d... 79830.715468: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=rcuos/2 next_pid=10 next_prio=120
         rcuos/2-10    [000] d... 79830.715471: sched_switch: prev_comm=rcuos/2 prev_pid=10 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [000] dNh. 79831.001986: sched_wakeup: comm=chrome pid=21318 prio=120 success=1 target_cpu=000
          <idle>-0     [000] d... 79831.001990: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=chrome next_pid=21318 next_prio=120
          chrome-21318 [000] .... 79831.001991: sys_futex -> 0xffffffffffffff92
          chrome-21318 [000] .... 79831.001993: sys_futex(uaddr: 7fff52ca4ae8, op: 81, val: 1, utime: 1f6c2ba, uaddr2: 0, val3: 12bfc87355a833)
          chrome-21318 [000] .... 79831.001993: sys_futex -> 0x0
          chrome-21318 [000] .... 79831.002041: sys_futex(uaddr: 7fff52ca4b14, op: 89, val: 1, utime: 7fff52ca4a90, uaddr2: 7fff52ca4ae8, val3: ffffffff)
          chrome-21318 [000] d... 79831.002045: sched_switch: prev_comm=chrome prev_pid=21318 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [000] d... 79831.055302: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=usb-storage next_pid=350 next_prio=120
     usb-storage-350   [000] d... 79831.055314: sched_switch: prev_comm=usb-storage prev_pid=350 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [000] d... 79831.055919: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=usb-storage next_pid=350 next_prio=120
     usb-storage-350   [000] d... 79831.055925: sched_switch: prev_comm=usb-storage prev_pid=350 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [000] d... 79831.056544: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=usb-storage next_pid=350 next_prio=120
     usb-storage-350   [000] d... 79831.056550: sched_switch: prev_comm=usb-storage prev_pid=350 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [000] dNh. 79831.102153: sched_wakeup: comm=chrome pid=21318 prio=120 success=1 target_cpu=000
          <idle>-0     [000] d... 79831.102156: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=chrome next_pid=21318 next_prio=120
          chrome-21318 [000] .... 79831.102158: sys_futex -> 0xffffffffffffff92
          chrome-21318 [000] .... 79831.102160: sys_futex(uaddr: 7fff52ca4ae8, op: 81, val: 1, utime: 1f6c2dc, uaddr2: 0, val3: 18b5aec802c8e6)
          chrome-21318 [000] .... 79831.102160: sys_futex -> 0x0
          chrome-21318 [000] d... 79831.102429: sched_wakeup: comm=Chrome_ChildIOT pid=21321 prio=120 success=1 target_cpu=001
          chrome-21318 [000] .... 79831.102459: sys_futex(uaddr: 7fff52ca4b14, op: 89, val: 1, utime: 7fff52ca4a90, uaddr2: 7fff52ca4ae8, val3: ffffffff)
